InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
552039,22348,TEA BAG PLATE RED RETROSPOT,24,2011-05-06 08:10:00,0.85,13081.0,United Kingdom,20.4,2011-05
569397,21754,HOME BUILDING BLOCK WORD,3,2011-10-04 08:26:00,6.25,12747.0,United Kingdom,18.75,2011-10
574700,23340,VINTAGE CHRISTMAS CAKE FRILL,5,2011-11-06 13:53:00,1.65,16033.0,United Kingdom,8.25,2011-11
542601,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-01-30 11:52:00,2.95,16897.0,United Kingdom,5.9,2011-01
561617,23035,DRAWER KNOB CERAMIC IVORY,12,2011-07-28 13:05:00,1.45,18237.0,United Kingdom,17.4,2011-07
578244,22659,LUNCH BOX I LOVE LONDON,6,2011-11-23 12:36:00,1.95,15727.0,United Kingdom,11.7,2011-11
566434,21794,CLASSIC FRENCH STYLE BASKET NATURAL,4,2011-09-12 15:01:00,3.95,17090.0,United Kingdom,15.8,2011-09
565800,23406,HOME SWEET HOME KEY HOLDER,2,2011-09-07 10:23:00,6.25,14911.0,EIRE,12.5,2011-09
552967,22488,NATURAL SLATE RECTANGLE CHALKBOARD,5,2011-05-12 13:12:00,1.65,16006.0,United Kingdom,8.25,2011-05
568593,22303,COFFEE MUG APPLES DESIGN,6,2011-09-28 10:54:00,2.55,13988.0,United Kingdom,15.299999999999999,2011-09
546951,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-03-18 11:30:00,2.1,17673.0,United Kingdom,4.2,2011-03
564734,21328,BALLOONS  WRITING SET ,6,2011-08-28 13:32:00,1.65,12484.0,Spain,9.899999999999999,2011-08
569672,22499,WOODEN UNION JACK BUNTING,1,2011-10-05 13:58:00,5.95,17841.0,United Kingdom,5.95,2011-10
540968,85025C,PINK HEART SHAPE PHOTO FRAME,6,2011-01-12 13:40:00,1.65,17338.0,United Kingdom,9.899999999999999,2011-01
551857,22427,ENAMEL FLOWER JUG CREAM,3,2011-05-04 15:33:00,5.95,13037.0,United Kingdom,17.85,2011-05
566408,22555,PLASTERS IN TIN STRONGMAN,2,2011-09-12 13:43:00,1.65,16984.0,United Kingdom,3.3,2011-09
580673,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,24,2011-12-05 14:30:00,2.1,13089.0,United Kingdom,50.400000000000006,2011-12
540482,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-01-07 15:48:00,9.95,14672.0,United Kingdom,9.95,2011-01
551420,22384,LUNCH BAG PINK POLKADOT,20,2011-04-28 14:00:00,1.65,17068.0,United Kingdom,33.0,2011-04
564172,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-08-23 14:19:00,2.95,16033.0,United Kingdom,5.9,2011-08
537048,90162B,ANT SILVER LIME GREEN BOUDICCA RING,1,2010-12-05 11:03:00,2.95,13069.0,United Kingdom,2.95,2010-12
550310,82580,BATHROOM METAL SIGN,250,2011-04-17 11:04:00,0.42,15985.0,United Kingdom,105.0,2011-04
552365,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2011-05-09 12:25:00,1.65,16440.0,United Kingdom,4.949999999999999,2011-05
567878,21584,RETROSPOT SMALL TUBE MATCHES,1,2011-09-22 14:42:00,1.65,16910.0,United Kingdom,1.65,2011-09
549959,22605,WOODEN CROQUET GARDEN SET,1,2011-04-13 13:47:00,14.95,16097.0,United Kingdom,14.95,2011-04
559311,85099F,JUMBO BAG STRAWBERRY,20,2011-07-07 13:35:00,1.95,14459.0,United Kingdom,39.0,2011-07
573150,21121,SET/10 RED POLKADOT PARTY CANDLES,6,2011-10-27 20:07:00,1.25,15014.0,United Kingdom,7.5,2011-10
550606,20726,LUNCH BAG WOODLAND,20,2011-04-19 12:08:00,1.65,12594.0,Italy,33.0,2011-04
559894,23187,FRENCH STYLE STORAGE JAR BONBONS,6,2011-07-13 12:06:00,0.29,14159.0,United Kingdom,1.7399999999999998,2011-07
566495,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,4,2011-09-13 11:14:00,0.85,15529.0,United Kingdom,3.4,2011-09
544406,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,2011-02-18 13:26:00,2.95,16726.0,United Kingdom,5.9,2011-02
567341,22197,POPCORN HOLDER,100,2011-09-19 15:04:00,0.72,14961.0,United Kingdom,72.0,2011-09
571710,23284,DOORMAT KEEP CALM AND COME IN,6,2011-10-18 15:54:00,8.25,13032.0,United Kingdom,49.5,2011-10
548801,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-04-04 12:44:00,1.25,15289.0,United Kingdom,15.0,2011-04
580831,48138,DOORMAT UNION FLAG,2,2011-12-06 11:39:00,8.25,14418.0,United Kingdom,16.5,2011-12
566281,35961,FOLKART ZINC HEART CHRISTMAS DEC,24,2011-09-11 14:15:00,0.85,12748.0,United Kingdom,20.4,2011-09
547358,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-03-22 12:25:00,1.95,15998.0,United Kingdom,1.95,2011-03
537393,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-12-06 13:59:00,9.95,13089.0,United Kingdom,19.9,2010-12
561246,22085,PAPER CHAIN KIT SKULLS ,6,2011-07-26 11:38:00,2.95,16951.0,United Kingdom,17.700000000000003,2011-07
544467,21539,RED RETROSPOT BUTTER DISH,1,2011-02-20 15:51:00,4.95,14502.0,United Kingdom,4.95,2011-02
578041,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-11-22 14:23:00,2.95,17338.0,United Kingdom,2.95,2011-11
564647,22211,WOOD STAMP SET FLOWERS,2,2011-08-26 13:56:00,0.83,17920.0,United Kingdom,1.66,2011-08
571183,23405,HOME SWEET HOME 2 DRAWER CABINET,1,2011-10-14 11:08:00,4.95,14796.0,United Kingdom,4.95,2011-10
561870,84991,60 TEATIME FAIRY CAKE CASES,24,2011-07-31 11:45:00,0.55,14911.0,EIRE,13.200000000000001,2011-07
567635,22717,CARD DOG AND BALL ,12,2011-09-21 13:41:00,0.42,16523.0,United Kingdom,5.04,2011-09
577754,22087,PAPER BUNTING WHITE LACE,40,2011-11-21 14:47:00,2.55,18139.0,United Kingdom,102.0,2011-11
552883,22423,REGENCY CAKESTAND 3 TIER,16,2011-05-12 10:13:00,10.95,14646.0,Netherlands,175.2,2011-05
579491,21625,VINTAGE UNION JACK APRON,1,2011-11-29 15:23:00,6.95,14723.0,United Kingdom,6.95,2011-11
577540,48194,DOORMAT HEARTS,1,2011-11-20 14:28:00,8.25,14984.0,United Kingdom,8.25,2011-11
548622,21755,LOVE BUILDING BLOCK WORD,3,2011-04-01 12:09:00,5.95,13636.0,United Kingdom,17.85,2011-04
576830,22271,FELTCRAFT DOLL ROSIE,1,2011-11-16 14:54:00,2.95,14898.0,United Kingdom,2.95,2011-11
577517,23356,LOVE HOT WATER BOTTLE,1,2011-11-20 13:16:00,5.95,16710.0,United Kingdom,5.95,2011-11
570218,23522,DOG AND BALL WALL ART,6,2011-10-09 12:20:00,2.89,16873.0,United Kingdom,17.34,2011-10
574063,22672,FRENCH BATHROOM SIGN BLUE METAL,2,2011-11-02 14:31:00,1.65,13271.0,United Kingdom,3.3,2011-11
541566,21773,DECORATIVE ROSE BATHROOM BOTTLE,24,2011-01-19 11:50:00,0.42,17722.0,United Kingdom,10.08,2011-01
549943,22659,LUNCH BOX I LOVE LONDON,1,2011-04-13 12:09:00,1.95,13544.0,United Kingdom,1.95,2011-04
538374,20724,RED RETROSPOT CHARLOTTE BAG,1,2010-12-12 11:17:00,0.85,14159.0,United Kingdom,0.85,2010-12
556917,21207,SKULL AND CROSSBONES  GARLAND ,48,2011-06-15 13:37:00,1.45,12415.0,Australia,69.6,2011-06
537429,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,2,2010-12-06 15:54:00,0.42,12748.0,United Kingdom,0.84,2010-12
580640,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-12-05 12:51:00,2.1,16910.0,United Kingdom,2.1,2011-12
563227,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,36,2011-08-14 15:33:00,2.55,14301.0,United Kingdom,91.8,2011-08
540351,22551,PLASTERS IN TIN SPACEBOY,12,2011-01-06 14:26:00,1.65,12735.0,France,19.799999999999997,2011-01
566448,22469,HEART OF WICKER SMALL,12,2011-09-12 16:06:00,1.65,14897.0,United Kingdom,19.799999999999997,2011-09
578950,20669,RED HEART LUGGAGE TAG,1,2011-11-27 14:40:00,1.25,17885.0,United Kingdom,1.25,2011-11
562427,22728,ALARM CLOCK BAKELIKE PINK,1,2011-08-04 17:19:00,3.75,17267.0,United Kingdom,3.75,2011-08
545998,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-03-08 14:35:00,1.25,13373.0,United Kingdom,15.0,2011-03
578266,23317,BLUE REFECTORY CLOCK ,1,2011-11-23 13:34:00,9.95,12748.0,United Kingdom,9.95,2011-11
546116,22467,GUMBALL COAT RACK,6,2011-03-09 13:53:00,2.55,15367.0,United Kingdom,15.299999999999999,2011-03
552864,22971,QUEENS GUARD COFFEE MUG,6,2011-05-11 17:13:00,2.55,13235.0,United Kingdom,15.299999999999999,2011-05
544888,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-02-24 11:55:00,1.65,14231.0,United Kingdom,19.799999999999997,2011-02
569358,23109,PACK OF SIX LED TEA LIGHTS,6,2011-10-03 14:53:00,2.89,18257.0,United Kingdom,17.34,2011-10
559907,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2011-07-13 13:37:00,1.25,12766.0,Portugal,15.0,2011-07
541658,23233,WRAP POPPIES  DESIGN,25,2011-01-20 12:16:00,0.42,15529.0,United Kingdom,10.5,2011-01
555124,48138,DOORMAT UNION FLAG,2,2011-05-31 15:26:00,7.95,18204.0,United Kingdom,15.9,2011-05
577049,22553,PLASTERS IN TIN SKULLS,1,2011-11-17 13:58:00,1.65,17397.0,United Kingdom,1.65,2011-11
562965,22537,MAGIC DRAWING SLATE DINOSAUR,24,2011-08-11 10:45:00,0.42,18226.0,United Kingdom,10.08,2011-08
578795,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,12,2011-11-25 12:29:00,0.39,17243.0,United Kingdom,4.68,2011-11
565541,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-09-05 12:00:00,2.95,14159.0,United Kingdom,5.9,2011-09
546541,22191,IVORY DINER WALL CLOCK,2,2011-03-14 15:11:00,8.5,14911.0,EIRE,17.0,2011-03
557957,22727,ALARM CLOCK BAKELIKE RED ,2,2011-06-23 19:20:00,3.75,13969.0,United Kingdom,7.5,2011-06
556529,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-06-13 11:41:00,2.55,12714.0,France,30.599999999999998,2011-06
570231,21935,SUKI  SHOULDER BAG,2,2011-10-09 13:44:00,1.65,16685.0,United Kingdom,3.3,2011-10
576051,20676,RED RETROSPOT BOWL,8,2011-11-13 14:45:00,1.25,14911.0,EIRE,10.0,2011-11
563569,23236,STORAGE TIN VINTAGE DOILY ,6,2011-08-17 14:47:00,2.89,18257.0,United Kingdom,17.34,2011-08
560363,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-07-18 12:05:00,0.83,12589.0,France,13.28,2011-07
576255,23120,PACK OF 6 SMALL FRUIT STRAWS,5,2011-11-14 14:09:00,0.42,15993.0,United Kingdom,2.1,2011-11
563381,22561,WOODEN SCHOOL COLOURING SET,12,2011-08-16 10:48:00,1.65,15768.0,United Kingdom,19.799999999999997,2011-08
574881,23084,RABBIT NIGHT LIGHT,6,2011-11-07 13:30:00,2.08,12832.0,United Kingdom,12.48,2011-11
560244,22813,PACK 3 BOXES BIRD PANNETONE ,3,2011-07-17 12:14:00,1.95,16931.0,United Kingdom,5.85,2011-07
551385,22480,RED TEA TOWEL CLASSIC DESIGN,6,2011-04-28 11:38:00,1.25,16814.0,United Kingdom,7.5,2011-04
556341,21174,POTTERING IN THE SHED METAL SIGN,12,2011-06-10 11:36:00,2.08,16614.0,United Kingdom,24.96,2011-06
580543,23084,RABBIT NIGHT LIGHT,24,2011-12-05 09:11:00,1.79,18223.0,United Kingdom,42.96,2011-12
578057,23411, TRELLIS COAT RACK,2,2011-11-22 15:05:00,4.95,12920.0,United Kingdom,9.9,2011-11
566988,22113,GREY HEART HOT WATER BOTTLE,12,2011-09-16 10:56:00,4.25,16709.0,United Kingdom,51.0,2011-09
569514,20972,PINK CREAM FELT CRAFT TRINKET BOX ,24,2011-10-04 13:56:00,1.25,15228.0,United Kingdom,30.0,2011-10
571712,22467,GUMBALL COAT RACK,6,2011-10-18 16:46:00,2.55,14056.0,United Kingdom,15.299999999999999,2011-10
541711,21578,WOODLAND DESIGN  COTTON TOTE BAG,30,2011-01-21 11:18:00,2.25,14646.0,Netherlands,67.5,2011-01
574321,23321,SMALL WHITE HEART OF WICKER,3,2011-11-03 19:28:00,1.65,16016.0,United Kingdom,4.949999999999999,2011-11
569246,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-10-03 09:57:00,5.79,14096.0,United Kingdom,5.79,2011-10
563905,47566,PARTY BUNTING,8,2011-08-21 11:43:00,4.95,13267.0,United Kingdom,39.6,2011-08
576626,23559,WOODLAND BUNNIES LOLLY MAKERS,1,2011-11-15 17:26:00,2.08,12890.0,United Kingdom,2.08,2011-11
541784,22431,WATERING CAN BLUE ELEPHANT,4,2011-01-21 12:37:00,1.95,17277.0,United Kingdom,7.8,2011-01
536377,22633,HAND WARMER UNION JACK,6,2010-12-01 09:34:00,1.85,17850.0,United Kingdom,11.100000000000001,2010-12
568650,22704,WRAP RED APPLES ,25,2011-09-28 11:56:00,0.42,13505.0,Switzerland,10.5,2011-09
574898,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2011-11-07 15:07:00,1.65,16242.0,United Kingdom,8.25,2011-11
557747,22991,GIRAFFE WOODEN RULER,12,2011-06-22 12:25:00,1.95,13611.0,United Kingdom,23.4,2011-06
548550,21790,VINTAGE SNAP CARDS,12,2011-04-01 08:22:00,0.85,18161.0,United Kingdom,10.2,2011-04
543596,21446,12 RED ROSE PEG PLACE SETTINGS,12,2011-02-10 12:21:00,1.25,14898.0,United Kingdom,15.0,2011-02
568227,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-09-26 10:57:00,0.83,17841.0,United Kingdom,0.83,2011-09
570239,21328,BALLOONS  WRITING SET ,2,2011-10-09 15:04:00,1.65,16518.0,United Kingdom,3.3,2011-10
569897,22214,CANDLE PLATE LACE WHITE,2,2011-10-06 16:01:00,2.55,17813.0,United Kingdom,5.1,2011-10
571828,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-10-19 11:52:00,1.25,16440.0,United Kingdom,15.0,2011-10
579692,21162,TOXIC AREA  DOOR HANGER ,24,2011-11-30 14:05:00,0.39,12433.0,Norway,9.36,2011-11
575706,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,2011-11-10 17:13:00,1.65,14713.0,United Kingdom,9.899999999999999,2011-11
562968,22629,SPACEBOY LUNCH BOX ,12,2011-08-11 10:55:00,1.95,14291.0,United Kingdom,23.4,2011-08
568652,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2011-09-28 12:15:00,3.29,15841.0,United Kingdom,78.96000000000001,2011-09
548176,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",4,2011-03-29 14:20:00,0.85,13439.0,United Kingdom,3.4,2011-03
552007,22424,ENAMEL BREAD BIN CREAM,2,2011-05-05 16:56:00,12.75,13269.0,United Kingdom,25.5,2011-05
572568,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-10-25 10:31:00,1.69,14001.0,United Kingdom,54.08,2011-10
553833,21930,JUMBO STORAGE BAG SKULLS,4,2011-05-19 11:41:00,2.08,17346.0,United Kingdom,8.32,2011-05
557969,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-24 10:03:00,0.85,13856.0,United Kingdom,8.5,2011-06
539042,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,32,2010-12-15 15:37:00,0.65,15062.0,United Kingdom,20.8,2010-12
574481,22983,CARD BILLBOARD FONT,12,2011-11-04 12:45:00,0.42,18022.0,United Kingdom,5.04,2011-11
574502,23503,PLAYING CARDS KEEP CALM & CARRY ON,3,2011-11-04 13:16:00,1.25,17274.0,United Kingdom,3.75,2011-11
546421,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,6,2011-03-13 11:21:00,0.85,13700.0,United Kingdom,5.1,2011-03
556408,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2011-06-10 11:54:00,1.45,13533.0,United Kingdom,5.8,2011-06
544790,85202,HANGING WOOD AND FELT HEART,1,2011-02-23 12:27:00,0.42,16940.0,United Kingdom,0.42,2011-02
559542,85032C,CURIOUS IMAGES GIFT WRAP SET,3,2011-07-10 13:32:00,0.65,17126.0,United Kingdom,1.9500000000000002,2011-07
570637,23298,SPOTTY BUNTING,6,2011-10-11 12:34:00,4.95,12530.0,Germany,29.700000000000003,2011-10
579536,21219,SET/4 BADGES BALLOON GIRL,10,2011-11-30 09:53:00,1.25,12957.0,United Kingdom,12.5,2011-11
539049,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-12-15 16:21:00,1.25,15615.0,United Kingdom,15.0,2010-12
569472,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-10-04 12:38:00,2.95,14515.0,United Kingdom,23.6,2011-10
576696,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2011-11-16 12:26:00,1.65,16669.0,United Kingdom,1.65,2011-11
575943,85178,VICTORIAN SEWING KIT,4,2011-11-13 11:44:00,1.25,17920.0,United Kingdom,5.0,2011-11
550440,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,2011-04-18 12:25:00,9.95,12407.0,Belgium,39.8,2011-04
557442,21206,STRAWBERRY HONEYCOMB  GARLAND ,2,2011-06-20 12:53:00,1.65,14808.0,United Kingdom,3.3,2011-06
575918,23393,HOME SWEET HOME CUSHION COVER ,7,2011-11-11 16:58:00,3.75,17191.0,United Kingdom,26.25,2011-11
581405,22210,WOOD STAMP SET BEST WISHES,1,2011-12-08 13:50:00,0.83,13521.0,United Kingdom,0.83,2011-12
546324,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-03-11 09:54:00,1.25,13265.0,United Kingdom,15.0,2011-03
573913,21982,PACK OF 12 SUKI TISSUES ,24,2011-11-01 15:49:00,0.39,17653.0,United Kingdom,9.36,2011-11
551395,84247G,"DECOUPAGE,GREETING CARD,",12,2011-04-28 12:47:00,0.42,14271.0,United Kingdom,5.04,2011-04
567610,23411, TRELLIS COAT RACK,48,2011-09-21 11:30:00,4.15,17511.0,United Kingdom,199.20000000000002,2011-09
569632,21695,SMALL SILVER FLOWER CANDLE POT,36,2011-10-05 11:57:00,2.95,13808.0,United Kingdom,106.2,2011-10
566740,16219,HOUSE SHAPE PENCIL SHARPENER,96,2011-09-14 14:34:00,0.06,17033.0,United Kingdom,5.76,2011-09
579843,20725,LUNCH BAG RED RETROSPOT,40,2011-11-30 16:21:00,1.65,12921.0,United Kingdom,66.0,2011-11
571289,21172,PARTY METAL SIGN ,48,2011-10-16 15:27:00,1.45,15113.0,United Kingdom,69.6,2011-10
560553,37495,FAIRY CAKE BIRTHDAY CANDLE SET,8,2011-07-19 12:58:00,3.75,13991.0,United Kingdom,30.0,2011-07
562608,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-08-08 11:45:00,0.42,15502.0,United Kingdom,10.08,2011-08
564375,82600,NO SINGING METAL SIGN,48,2011-08-25 10:16:00,1.85,13078.0,United Kingdom,88.80000000000001,2011-08
544887,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,2,2011-02-24 11:54:00,2.55,17364.0,United Kingdom,5.1,2011-02
542907,22469,HEART OF WICKER SMALL,40,2011-02-01 15:15:00,1.45,13854.0,United Kingdom,58.0,2011-02
578846,21494,ROTATING LEAVES T-LIGHT HOLDER,4,2011-11-25 17:27:00,1.25,17757.0,United Kingdom,5.0,2011-11
548987,20754,RETROSPOT RED WASHING UP GLOVES,2,2011-04-05 12:50:00,2.1,14535.0,United Kingdom,4.2,2011-04
574587,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-06 10:29:00,2.95,14936.0,Channel Islands,35.400000000000006,2011-11
567656,22620,4 TRADITIONAL SPINNING TOPS,3,2011-09-21 14:40:00,2.46,14096.0,United Kingdom,7.38,2011-09
547062,22429,ENAMEL MEASURING JUG CREAM,4,2011-03-20 13:28:00,4.25,16728.0,United Kingdom,17.0,2011-03
542393,21181,PLEASE ONE PERSON METAL SIGN,2,2011-01-27 15:02:00,2.1,18125.0,United Kingdom,4.2,2011-01
555920,48194,DOORMAT HEARTS,200,2011-06-07 16:35:00,4.58,18102.0,United Kingdom,916.0,2011-06
578040,84924A,WAKE UP COCKEREL CALENDAR SIGN ,12,2011-11-22 14:21:00,3.75,13322.0,United Kingdom,45.0,2011-11
573666,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-10-31 16:24:00,4.25,15977.0,United Kingdom,8.5,2011-10
538808,22562,MONSTERS STENCIL CRAFT,6,2010-12-14 12:11:00,1.25,14057.0,United Kingdom,7.5,2010-12
570488,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-10-10 17:12:00,4.58,14096.0,United Kingdom,4.58,2011-10
560255,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-07-17 13:08:00,7.95,16054.0,United Kingdom,7.95,2011-07
556042,21162,TOXIC AREA  DOOR HANGER ,2,2011-06-08 12:44:00,1.45,14367.0,United Kingdom,2.9,2011-06
566290,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-09-11 15:24:00,0.42,14456.0,United Kingdom,0.42,2011-09
566484,23374,RED SPOT PAPER GIFT BAG,20,2011-09-13 09:48:00,0.82,13880.0,United Kingdom,16.4,2011-09
556912,23298,SPOTTY BUNTING,3,2011-06-15 13:26:00,4.95,15005.0,United Kingdom,14.850000000000001,2011-06
560079,21790,VINTAGE SNAP CARDS,12,2011-07-14 16:12:00,0.85,15521.0,United Kingdom,10.2,2011-07
554103,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2011-05-22 13:51:00,2.08,15555.0,United Kingdom,2.08,2011-05
569007,22544,MINI JIGSAW SPACEBOY,24,2011-09-29 18:51:00,0.42,17552.0,United Kingdom,10.08,2011-09
565426,85204,HANGING WOOD AND FELT FLOWER,1,2011-09-04 12:41:00,0.12,12851.0,United Kingdom,0.12,2011-09
551351,22719,GUMBALL MONOCHROME COAT RACK,16,2011-04-28 10:20:00,1.25,14298.0,United Kingdom,20.0,2011-04
547062,21684,SMALL MEDINA STAMPED METAL BOWL ,2,2011-03-20 13:28:00,0.85,16728.0,United Kingdom,1.7,2011-03
575753,23114,VINTAGE LEAF CHOPPING BOARD  ,1,2011-11-11 10:41:00,4.95,17841.0,United Kingdom,4.95,2011-11
552646,22548,HEADS AND TAILS SPORTING FUN,2,2011-05-10 13:26:00,1.25,14078.0,United Kingdom,2.5,2011-05
552039,21948,SET OF 6 CAKE CHOPSTICKS,12,2011-05-06 08:10:00,1.25,13081.0,United Kingdom,15.0,2011-05
576054,22210,WOOD STAMP SET BEST WISHES,1,2011-11-13 14:55:00,0.83,15787.0,United Kingdom,0.83,2011-11
558076,22605,WOODEN CROQUET GARDEN SET,8,2011-06-24 17:35:00,12.75,14031.0,United Kingdom,102.0,2011-06
545681,22626,BLACK KITCHEN SCALES,1,2011-03-06 11:28:00,8.5,16923.0,United Kingdom,8.5,2011-03
564146,22865,HAND WARMER OWL DESIGN,48,2011-08-23 12:18:00,2.1,15838.0,United Kingdom,100.80000000000001,2011-08
562540,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-08-05 15:38:00,0.42,17400.0,United Kingdom,5.04,2011-08
564734,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2011-08-28 13:32:00,1.65,12484.0,Spain,1.65,2011-08
550002,POST,POSTAGE,1,2011-04-14 09:30:00,18.0,12709.0,Germany,18.0,2011-04
550341,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-04-17 15:53:00,1.45,13018.0,United Kingdom,17.4,2011-04
579536,22389,PAPERWEIGHT SAVE THE PLANET,6,2011-11-30 09:53:00,2.55,12957.0,United Kingdom,15.299999999999999,2011-11
554570,22691,DOORMAT WELCOME SUNRISE,2,2011-05-25 10:53:00,7.95,13728.0,United Kingdom,15.9,2011-05
542229,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2011-01-26 13:38:00,3.75,12474.0,Germany,22.5,2011-01
566334,20723,STRAWBERRY CHARLOTTE BAG,100,2011-09-12 12:24:00,0.72,13798.0,United Kingdom,72.0,2011-09
564510,21311,SET/4 BIRD MIRROR MAGNETS ,24,2011-08-25 14:42:00,0.29,14194.0,United Kingdom,6.959999999999999,2011-08
553199,23208,LUNCH BAG VINTAGE LEAF DESIGN,4,2011-05-15 15:14:00,1.65,17758.0,United Kingdom,6.6,2011-05
542123,22423,REGENCY CAKESTAND 3 TIER,16,2011-01-25 14:44:00,10.95,14299.0,United Kingdom,175.2,2011-01
543832,22728,ALARM CLOCK BAKELIKE PINK,4,2011-02-14 10:10:00,3.75,13381.0,United Kingdom,15.0,2011-02
570426,22341,LOVE GARLAND PAINTED ZINC ,12,2011-10-10 13:55:00,1.65,13352.0,United Kingdom,19.799999999999997,2011-10
575333,16169E,WRAP 50'S  CHRISTMAS,50,2011-11-09 13:54:00,0.42,13209.0,United Kingdom,21.0,2011-11
539307,22700,BLACK AND WHITE DOG BOWL,24,2010-12-16 17:43:00,0.85,13694.0,United Kingdom,20.4,2010-12
560025,22077,6 RIBBONS RUSTIC CHARM,1,2011-07-14 13:00:00,1.65,18283.0,United Kingdom,1.65,2011-07
555855,21467,CHERRY CROCHET FOOD COVER,1,2011-06-07 13:56:00,3.75,15311.0,United Kingdom,3.75,2011-06
578811,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-25 13:28:00,1.65,12438.0,Norway,19.799999999999997,2011-11
542148,21615,4 LAVENDER BOTANICAL DINNER CANDLES,24,2011-01-26 10:10:00,1.25,14060.0,United Kingdom,30.0,2011-01
560356,23209,LUNCH BAG DOILEY PATTERN ,10,2011-07-18 11:41:00,1.65,16875.0,United Kingdom,16.5,2011-07
576339,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2,2011-11-14 15:27:00,1.63,14096.0,United Kingdom,3.26,2011-11
545067,21591,COSY HOUR CIGAR BOX MATCHES ,4,2011-02-27 14:49:00,1.25,17894.0,United Kingdom,5.0,2011-02
563214,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-08-14 12:56:00,2.95,16370.0,United Kingdom,2.95,2011-08
541848,21355,TOAST ITS - I LOVE YOU ,3,2011-01-23 13:31:00,1.25,17611.0,United Kingdom,3.75,2011-01
536381,22083,PAPER CHAIN KIT RETROSPOT,1,2010-12-01 09:41:00,2.95,15311.0,United Kingdom,2.95,2010-12
572196,23132,SMALL IVORY HEART WALL ORGANISER,120,2011-10-21 11:54:00,3.92,18102.0,United Kingdom,470.4,2011-10
547786,48184,DOORMAT ENGLISH ROSE ,1,2011-03-25 11:44:00,7.95,14587.0,United Kingdom,7.95,2011-03
539034,22444,GROW YOUR OWN PLANT IN A CAN ,24,2010-12-15 14:29:00,1.25,16161.0,United Kingdom,30.0,2010-12
536570,22835,HOT WATER BOTTLE I AM SO POORLY,24,2010-12-01 15:35:00,4.25,14496.0,United Kingdom,102.0,2010-12
551727,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-05-04 08:40:00,0.85,14245.0,United Kingdom,10.2,2011-05
